titleKey,title,year,type,status,traktId,imdbId,tmdbId,myRating,ratedAt,plays,lastWatchedAt,airedEpisodes,completionStatus,favorite,watchlistedAt,citedBy,genres,overview,keywords,originalLanguage,tmdbVoteAverage,tmdbVoteCount,tmdbPopularity,similarToIds,recommendedIds,similarToTitles,similarToDirectors,subgenres,tones,subjects,era,topCast,releaseDate,runtime,creator,belongsToCollection,tmdbStatus,numberOfSeasons,numberOfEpisodes,tmdbFetchedAt,rottenTomatoes,metacritic,rtAudience,metacriticUser,omdbImdbRating,omdbImdbVotes,oscarWins,oscarNominations,emmyWins,emmyNominations,totalAwardWins,totalAwardNominations,awardsRaw,omdbFetchedAt,excludedFromRecommendations,exclusionReasonCode,exclusionReasonLabel,isRecommendationEligible,predictedScore,confidenceScore,popularityScore,imdbPopularityScore,criticScoreComputed,audienceScoreComputed,awardsScoreComputed,reason
show:69158,The Good Fight,2017,show,Watched,113697,tt5853176,69158,10,2026-07-29T01:24:40.000Z,60,1970-01-01T00:00:00.000Z,60,caught-up,false,,,Drama,"Picking up one year after the events of the final broadcast episode of ""The Good Wife"", an enormous financial scam has destroyed the reputation of a young lawyer, Maia Rindell, while simultaneously wiping out her mentor and godmother Diane Lockhart's savings. Forced out of her law firm, now called ""Lockhart, Deckler, Gussman, Lee, Lyman, Gilbert, Lurie, Kagan, Tannebaum & Associates"", they join Lucca Quinn at one of Chicago's preeminent law firms.","chicago, illinois; investigation; government; lawyer; courtroom; law firm; case of the week",en,7.571,351,33.5188,92369; 58951; 124825; 92602; 92708; 207429; 276079; 125258; 547; 549; 92739; 29352; 93011; 93027; 790; 29600; 240144; 59861; 93206; 93168,67993; 156933; 58841; 44006; 549; 72071; 106388; 257534; 85853; 67384; 400; 37680; 4955; 1365; 98657; 153657; 67135; 56401; 256711; 205272,Suits; Chicago P.D.; Chicago Fire; Law & Order; Presumed Innocent,Dick Wolf; David E. Kelley,legal; political; workplace-drama,witty; character-driven; dark,resistance-rebellion,,Christine Baranski; Audra McDonald; Sarah Steele; Nyambi Nyambi; Michael Boatman,2017-02-19,50,Michelle King,,Ended,6,60,2026-09-18,95,80,67,67,8.3,35559,0,0,0,2,7,68,Nominated for 2 Primetime Emmys. 7 wins & 68 nominations total,2026-09-10,false,,,false,100,90,57,73,88,67,98,Creator Match — You've loved 2 titles from creator Michelle King before.
show:87523,The Good Lord Bird,2020,show,Watched,151015,tt3673480,87523,8,2020-11-15T00:00:00.000Z,7,1970-01-01T00:00:00.000Z,7,caught-up,false,,,Drama; Western; War & Politics,"Henry 'Little Onion' Shackleford, a newly freed teenager joins abolitionist John Brown on a holy crusade to end slavery. Onion encounters Frederick Douglass and Harriet Tubman, and he finds himself as a part of the famous 1859 raid at Harpers Ferry.",based on novel or book; slavery; murder; dark comedy; gang; abolitionist; early america; public execution,en,6.683,109,8.6534,1457; 1391; 1395; 1396; 1399; 1405; 241275; 241290; 126254; 1479; 1414; 1424; 1425; 1426; 241257; 241065; 241112; 241114; 241083; 241084,57276; 1401; 2562; 1406; 240993; 222405; 126308; 73544; 138971; 99346; 17035; 122235; 89498; 157744; 49258; 732; 43901; 86733; 63333; 83015,Game of Thrones; Breaking Bad; Dexter; House of Cards; Orange Is the New Black,,historical; dark-comedy; coming-of-age,satirical; fast-paced; dark,resistance-rebellion,,Ethan Hawke; Joshua Caleb Johnson; Hubert Point-Du Jour; Beau Knapp; Nick Eversman,2020-10-04,,Mark Richard,,Ended,1,7,2026-09-18,98,84,74,68,7.6,7756,0,0,1,0,7,20,Won 1 Primetime Emmy. 7 wins & 20 nominations total,2026-09-10,false,,,false,91,85,46,62,91,71,54,Cast Affinity — You've loved 3 titles with Ethan Hawke before.
show:1435,The Good Wife,2009,show,Watched,1426,tt1442462,1435,10,2026-07-29T01:23:47.000Z,156,2016-05-09T01:43:00.000Z,156,caught-up,true,,,Drama,Alicia Florrick boldly assumes full responsibility for her family and re-enters the workforce after her husband's very public sex and political corruption scandal lands him in jail.,mother; infidelity; governor; politics; lawyer; justice; cynical; defense attorney; tense; witty; distressing,en,7.615,706,70.7078,92369; 58951; 124825; 235; 92691; 59312; 207399; 29244; 549; 623; 92925; 29600; 29642; 59617; 678; 688; 732; 125350; 125394; 59789,2026; 124643; 2093; 1950; 71766; 90872; 81942; 46621; 95004; 37780; 21762; 211564; 72743; 734; 3216; 1791; 341; 33155; 67118; 92053,Law & Order; The West Wing; For Life; Everwood; Brothers and Sisters,,legal; political; workplace-drama,thoughtful; character-driven; intense,workplace-culture,,Julianna Margulies; Christine Baranski; Matt Czuchry; Alan Cumming; Cush Jumbo,2009-09-22,43,Michelle King,,Ended,7,156,2026-09-18,93,81,91,86,8.3,88736,0,0,5,0,33,230,Won 5 Primetime Emmys. 33 wins & 230 nominations total,2026-09-10,false,,,false,91,90,64,79,87,89,100,Creator Match — You've loved 2 titles from creator Michelle King before.
movie:120467,The Grand Budapest Hotel,2014,movie,Watched,83614,tt2278388,120467,4,2026-09-11T12:18:29.000Z,1,2014-03-07T00:00:00.000Z,,,false,,,Comedy; Drama,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",hotel; painting; wartime; eastern europe; author; gunfight; theft; period drama; bellhop  ; mentor protégé relationship; european; hotel lobby; renaissance painting; 1960s; 1930s,en,8.025,16496,21.9504,1686640; 1705120; 152742; 400650; 123784; 1571592; 236294; 399440; 589856; 403390; 1525478; 29845; 30017; 30020; 1421872; 1422041; 30230; 30342; 30431; 288881,1830; 15723; 1069905; 42035; 1415; 23488; 870518; 62630; 34024; 13685; 23210; 190469; 877817; 28973; 401743; 34308; 542178; 290; 3131; 259956,Gangs of New York; Lord of War; Barton Fink; The Devil's Double; Six Degrees of Separation,,historical,witty; nostalgic; melancholy; offbeat,friendship-community; ambition-reinvention; loyalty,early-1900s,Ralph Fiennes; F. Murray Abraham; Tony Revolori; Adrien Brody; Willem Dafoe,2014-02-26,100,Wes Anderson,,,,,2026-09-18,92,88,87,84,8.1,968286,4,0,0,0,137,227,Won 4 Oscars. 137 wins & 227 nominations total,2026-09-07,false,,,false,69,100,94,96,90,86,100,"Subject Match — Touches on friendship-community / ambition-reinvention / loyalty, themes you've responded well to."
show:93812,The Great,2020,show,Watched,152469,tt2235759,93812,8,2023-05-12T00:00:00.000Z,30,1970-01-01T00:00:00.000Z,30,caught-up,false,,,Drama; Comedy,"A genre-bending, anti-historical ride through 18th century Russia following the rise of Catherine the Nothing to Catherine the Great and her explosive relationship with husband Peter, the emperor of Russia.",queen; slapstick comedy; alternate history; king; 18th century; palace intrigue; costume drama; russian empire,en,8.1,1193,23.9604,60930; 1457; 1462; 1399; 94066; 126146; 306826; 306857; 208842; 306916; 208923; 208935; 277570; 277488; 277520; 277560; 307129; 307166; 241573; 1621,196454; 91239; 69541; 2942; 64353; 76692; 65494; 70215; 116450; 250988; 211180; 57276; 213338; 57092; 206829; 104127; 61932; 109939; 66437; 98315,Game of Thrones; Bridgerton; Boardwalk Empire; The Tudors; Pride and Prejudice,,dark-comedy,witty; satirical; dark; offbeat,ambition-reinvention,,Elle Fanning; Nicholas Hoult; Phoebe Fox; Gwilym Lee; Adam Godley,2020-05-15,,Tony McNamara,,Canceled,3,30,2026-09-18,96,78,84,70,8.1,60371,0,0,2,0,16,62,Won 2 Primetime Emmys. 16 wins & 62 nominations total,2026-09-10,false,,,false,81,95,69,76,87,77,100,"Similar Title — Similar to Boardwalk Empire, which you loved."
show:69478,The Handmaid's Tale,2017,show,Watched,113938,tt5834204,69478,8,2026-07-29T00:56:02.000Z,66,2025-05-27T04:56:00.000Z,66,caught-up,false,,,Drama; Sci-Fi & Fantasy; Action & Adventure,"Set in a dystopian future, a woman is forced to live as a concubine under a fundamentalist theocratic dictatorship.",rape; based on novel or book; feminism; slavery; dystopia; surrogate mother; teacher; religion; infertility; torture; alternative reality; totalitarianism; tyranny; aggressive,en,8.152,3434,73.2691,239384; 29004; 92426; 275722; 275734; 58951; 124897; 124938; 28913; 275969; 207333; 305814; 305817; 305820; 289; 92646; 239615; 92689; 239711; 207368,62017; 93289; 42009; 90228; 93784; 77459; 71914; 1386; 323411; 83870; 78670; 85273; 83659; 12832; 125116; 99896; 64394; 33852; 80752; 125988,Black Mirror; See; Silo; The Man in the High Castle; Guillermo del Toro's Cabinet of Curiosities,,dystopian; political,dark; intense,resistance-rebellion,,Elisabeth Moss; Yvonne Strahovski; Samira Wiley,2017-04-26,,Bruce Miller,,Ended,6,66,2026-09-18,83,80,57,73,8.3,294353,0,0,15,0,96,298,Won 15 Primetime Emmys. 96 wins & 298 nominations total,2026-09-10,false,,,false,86,95,79,87,82,65,100,Cast Affinity — You've loved 2 titles with Elisabeth Moss before.
movie:18785,The Hangover,2009,movie,Watched,11534,tt1119646,18785,9,2026-09-03T01:04:41.000Z,1,2009-06-05T00:00:00.000Z,,,false,,,Comedy,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",amnesia; blackjack; stag night; lost weekend; chapel; hit with tire iron; memory loss; las vegas; drugs; joyous; absurd; amused; cheerful; shaggy dog story,en,7.338,18508,25.4381,369557; 1720687; 173050; 1711670; 556901; 152756; 1686439; 1525473; 814; 856; 862; 863; 872; 818543; 1398428; 620; 585; 879; 900; 914,45243; 10029; 12535; 208134; 912908; 109439; 11455; 115; 16094; 26685; 175291; 13168; 10189; 1398050; 949838; 23330; 296099; 503619; 8130; 1417677,"Toy Story; Monsters, Inc.; Toy Story 2; Ghostbusters; Vacation",John Lasseter,drug-trade; dark-comedy,witty; offbeat,friendship-community,,Bradley Cooper; Ed Helms; Zach Galifianakis; Justin Bartha; Heather Graham,2009-06-02,100,Todd Phillips,The Hangover Collection,,,,2026-09-18,79,73,84,76,7.7,922266,0,0,0,0,13,25,Nominated for 1 BAFTA Award13 wins & 25 nominations total,2026-09-10,false,,,false,86,100,95,95,76,80,51,Franchise Match — You loved The Hangover — this is another entry in the same The Hangover franchise.
movie:273248,The Hateful Eight,2015,movie,Watched,171149,tt3460252,273248,7,2015-12-25T00:00:00.000Z,1,2015-12-25T00:00:00.000Z,,,false,,,Drama; Mystery; Western,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,"bounty hunter; wyoming, usa; narration; mountain; hangman; whodunit; stagecoach; blizzard; post civil war; 19th century; huis clos; absurd; male rape; everyone dies",en,7.756,15604,23.4795,1686439; 1491569; 369629; 399440; 923896; 400656; 150677; 1209938; 634524; 270362; 270487; 9923; 9994; 10046; 9717; 9746; 28; 33; 38; 142,522466; 44264; 11967; 710258; 26939; 75552; 281957; 538225; 12106; 843380; 31283; 785663; 174751; 16608; 932086; 384680; 843846; 759584; 14384; 642,The Revenant; Eternal Sunshine of the Spotless Mind; Apocalypse Now; Brokeback Mountain; True Grit,,chamber-drama; historical,intense; gritty; satirical,revenge,,Samuel L. Jackson; Kurt Russell; Jennifer Jason Leigh; Walton Goggins; Demián Bichir,2015-12-25,188,Quentin Tarantino,,,,,2026-09-18,74,68,,76,7.8,718072,1,0,0,0,46,116,Won 1 Oscar. 46 wins & 116 nominations total,2026-09-10,false,,,false,62,100,94,94,71,76,100,Creator Match — You've loved 1 title from director Quentin Tarantino before.
show:254528,The Hawk,2026,show,Watched,240024,tt27550719,254528,8,2026-08-28T13:15:03.000Z,10,2026-07-16T04:37:00.000Z,10,caught-up,false,,,Comedy,"On the back nine of his career, golf legend Lonnie ""The Hawk"" Hawkins chases one final major — and drags everyone he loves into the chaos.",golf,en,5.365,52,13.5424,241138; 248830; 245876; 137390; 25986; 335481; 126133; 95844; 243140; 94830; 5101; 213933; 129383; 65898; 280539; 214520; 104930; 219742; 40017; 253810,33922; 18614; 90877; 4415; 1795; 64823; 1915; 713; 76345; 112211; 1229; 1772; 10420; 11163; 42032; 307534; 610; 1568; 93290; 1459,Chappelle's Show; Jackass; Platonic; Portlandia; In Living Color,,workplace-comedy,witty; character-driven; inspirational,workplace-culture,,Will Ferrell; Molly Shannon; Jimmy Tatro; Fortune Feimster,2026-07-16,,Will Ferrell,,Returning Series,1,10,2026-09-18,33,48,65,48,,,0,0,0,0,0,0,N/A,2026-09-10,false,,,false,70,85,39,0,41,57,0,Creator Match — You've loved 2 titles from creator Will Ferrell before.
movie:840430,The Holdovers,2023,movie,Watched,671129,tt14849194,840430,8,2023-11-10T00:00:00.000Z,1,2023-11-10T00:00:00.000Z,,,false,,,Drama; Comedy,"A curmudgeonly instructor at a New England prep school is forced to remain on campus during Christmas break to babysit the handful of students with nowhere to go. Eventually, he forms an unlikely bond with one of them — a damaged, brainy troublemaker — and with the school’s head cook, who has just lost a son in Vietnam.","vietnam war; winter; boarding school; holiday; boston, massachusetts; 1970s; melancholy; alcoholism; grief; misfit; mental illness; teacher student relationship; new england; boys' boarding school; christmas",en,7.645,2665,13.6979,369557; 122271; 728949; 1142751; 1142763; 945484; 991332; 123685; 123728; 123730; 923150; 370291; 727486; 1703981; 1337567; 1144647; 744943; 744944; 744949; 744952,632856; 340402; 1585; 334541; 60895; 74308; 11858; 207; 10312; 25330; 231576; 10400; 57157; 652962; 82465; 85350; 8272; 15592; 5143; 12560,Manchester by the Sea; Sing Street; The Hurricane; Young Adult,,dramedy,inspirational; melancholy; witty,isolation-connection,,Paul Giamatti; Dominic Sessa; Da'Vine Joy Randolph; Carrie Preston; Brady Hepner,2023-10-27,133,Alexander Payne,,,,,2026-09-18,97,82,92,81,7.9,247029,1,0,0,0,137,211,Won 1 Oscar. 137 wins & 211 nominations total,2026-09-10,false,,,false,87,95,77,86,90,87,100,Creator Match — You've loved 1 title from director Alexander Payne before.
show:61123,The Honourable Woman,2014,show,Watched,60640,tt3021686,61123,8,2014-08-21T00:00:00.000Z,8,1970-01-01T00:00:00.000Z,8,caught-up,false,,,Drama; War & Politics; Crime,"Nessa Stein, the daughter of a Zionist arms procurer who as a child witnessed his assassination. Now an adult, Nessa inherits her father's company and changes course from supplying arms to laying data cabling networks between Israel and the West Bank. Her efforts to reconcile the Israelis and Palestinians lands her an appointment to the House of Lords and creates an international political maelstrom.",middle east; palestinian-israeli conflict; miniseries; agent,en,7.316,128,3.8551,239496; 352; 29004; 58950; 260; 59149; 28804; 207333; 207334; 207311; 125011; 232; 235; 92647; 239711; 207363; 207372; 514; 92584; 92594,17035; 1407; 80307; 4170; 220801; 156473; 114922; 76887; 222405; 61859; 40675; 138624; 108181; 72742; 10370; 71789; 75456; 32675; 280511; 80213,The Purge; Homeland; SEAL Team; The Night Manager; Bodyguard,,political; spy-espionage; family-drama,thoughtful; intense; suspenseful,deception-secrets,,Maggie Gyllenhaal; Stephen Rea; Lubna Azabal; Katherine Parkinson; Janet McTeer,2014-07-03,,Hugo Blick,,Ended,1,8,2026-09-18,,,,,7.9,12172,0,0,0,4,9,34,Nominated for 4 Primetime Emmys. 9 wins & 34 nominations total,2026-09-10,false,,,false,67,85,47,65,,,84,"Similar Title — Similar to Homeland and Generation Kill, which you loved."
show:217825,The Horror of Dolores Roach,2023,show,Watched,201379,tt9174630,217825,7,2023-07-07T00:00:00.000Z,8,1970-01-01T00:00:00.000Z,8,caught-up,false,,,Drama; Comedy; Mystery,"After an unjust 16-year prison sentence, Dolores Roach returns to a gentrified Washington Heights, where she reunites with an old stoner friend, Luis, who lets her live and work as a masseuse in the basement under his empanada shop. When the promise of her newfound stability is quickly threatened, “Magic Hands” Dolores is driven to shocking extremes to survive.",dramedy; based on podcast; horror,en,6.5,68,4.1604,351; 124897; 239280; 125156; 59525; 92916; 205; 93241; 60339; 93693; 93749; 1186; 1087; 60439; 306563; 60782; 1402; 208825; 306887; 241405,130464; 123192; 39525; 80213; 107113; 197373; 93287; 73987; 693; 69470; 106454; 241372; 96734; 256711; 117581; 206828; 126914; 233079; 206829; 253376,The Walking Dead; The Purge; Only Murders in the Building; Desperate Housewives; Ginny & Georgia,,horror-comedy,dark; gritty; character-driven; twisty,survival,,Justina Machado; Alejandro Hernandez; Kita Updike; K. Todd Freeman; Ilan Eskenazi,2023-07-06,,Aaron Mark,,Canceled,1,8,2026-09-18,81,65,85,62,7.1,6217,0,0,0,0,1,3,1 win & 3 nominations total,2026-09-10,false,,,false,45,85,41,61,73,74,5,Similar Title — Titles you rated highly list this as similar or recommended (1 time).
movie:131634,The Hunger Games: Mockingjay - Part 2,2015,movie,Watched,89543,tt1951266,131634,8,2015-11-20T00:00:00.000Z,1,2015-11-20T00:00:00.000Z,,,false,,,Action; Adventure; Science Fiction,"As the war between the Capitol and the districts reaches its peak, Katniss Everdeen embarks on a perilous mission to liberate Panem and confront President Snow. Joined by a team of trusted allies, she navigates deadly traps, shifting loyalties, and the heavy cost of rebellion, determined to bring freedom to her people and end the Hunger Games once and for all.",strong woman; based on novel or book; revolution; dystopia; sequel; death match; based on young adult novel,en,6.897,13583,19.6752,1136272; 941019; 150782; 1492252; 556901; 400656; 757860; 748167; 174669; 174675; 177214; 278924; 18276; 29882; 843243; 30491; 30060; 30379; 843843; 843846,131631; 695721; 445651; 262504; 157350; 262500; 330459; 299687; 72710; 123025; 934632; 399579; 17445; 428078; 297761; 487186; 181812; 284054; 141052; 336843,Black Panther; Suicide Squad; Rogue One: A Star Wars Story; Justice League; Insurgent,Robert Schwentke,dystopian,intense; dark; gritty; inspirational,resistance-rebellion,,Jennifer Lawrence; Josh Hutcherson; Liam Hemsworth; Woody Harrelson; Elizabeth Banks,2015-11-18,137,Francis Lawrence,The Hunger Games Collection,,,,2026-09-18,70,65,66,,6.6,410756,0,0,0,0,15,34,15 wins & 34 nominations total,2026-09-10,false,,,false,54,100,92,90,68,66,64,Cast Affinity — You've loved 2 titles with Jennifer Lawrence before.
movie:695721,The Hunger Games: The Ballad of Songbirds & Snakes,2023,movie,Watched,539738,tt10545296,695721,7,2023-11-17T00:00:00.000Z,1,2023-11-17T00:00:00.000Z,,,false,,,Science Fiction; Action,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",daughter; based on novel or book; arena; fight; mentor; dystopia; riot; exploration; president; prequel; survival; murder; snow; creature; battle,en,6.953,3672,21.9207,1492212; 1492252; 1136272; 748167; 1716442; 174669; 174675; 757860; 175903; 177239; 1150672; 941019; 150782; 9945; 453571; 10003; 10017; 10027; 634528; 9798,131634; 131631; 262500; 445651; 336843; 227156; 399579; 353491; 262504; 428078; 438631; 299687; 157350; 80274; 122917; 333339; 72710; 1895; 242643; 1729,Ready Player One; Dune; Star Wars: Episode III - Revenge of the Sith; The Hunger Games: Mockingjay - Part 2; Insurgent,Robert Schwentke,dystopian; political,dark; intense; slow-burn; character-driven,resistance-rebellion,,Tom Blyth; Rachel Zegler; Peter Dinklage; Jason Schwartzman; Hunter Schafer,2023-11-15,157,Francis Lawrence,The Hunger Games – New Trilogy Collection,,,,2026-09-18,64,54,89,,6.6,179656,0,0,0,0,7,29,7 wins & 29 nominations total,2026-09-10,false,,,false,61,95,80,84,59,89,43,Similar Title — Titles you rated highly list this as similar or recommended (1 time).
