Source,Title,Author,Type,Shelf,My Rating,Avg Rating,Ratings Count,Pages,Year,Date Read,Date Added,ISBN,ISBN13,Publisher,Themes,Tones,Similar To Titles,Similar To Authors,Cover URL,Goodreads URL,Buy URL,Book Key,Top 10,All Time Fave,DNF,BBRE Score
goodreads,Bitter Brew: The Rise and Fall of Anheuser-Busch and America's Kings of Beer,William Knoedelseder,nonfiction,to-read,0,4.1,12000,416,2012,,2020/09/25,0062009265,9780062009265,Harper Business,"business, history, narrative nonfiction","narrative-driven, accessible, dense","Pappyland: A Story of Family, Fine Bourbon, and the Things That Last, Beyond the Pale: The Story of Sierra Nevada Brewing Co.","Wright Thompson, Ken Grossman",https://books.google.com/books/content?id=Aeu3UYUtLokC&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,bitter-brew-the-rise-and-fall-of-anheuser-busch-and-america-s-kings-of-beer|william-knoedelseder,,,,44
goodreads,Is This Anything?,Jerry Seinfeld,nonfiction,to-read,0,4,55000,480,2020,,2020/09/30,1982112697,9781982112691,Simon & Schuster,"humor, narrative nonfiction","humorous, narrative-driven, accessible, conversational","Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto, Yearbook","Chuck Klosterman, Seth Rogen",https://books.google.com/books/content?id=fStEEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,is-this-anything|jerry-seinfeld,,,,56
goodreads,Football For A Buck: The Crazy Rise and Crazier Demise of the USFL,Jeff Pearlman,nonfiction,to-read,0,4.1,9000,384,2018,,2020/10/09,0544454383,9780544454385,Mariner Books,"sports, narrative nonfiction, history","humorous, conversational, accessible","Three-Ring Circus: Kobe, Shaq, Phil, and the Crazy Years of the Lakers Dynasty, The Last Folk Hero: The Life and Myth of Bo Jackson","Jack McCallum, Keith O'Brien",https://books.google.com/books/content?id=CFZLDwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,football-for-a-buck-the-crazy-rise-and-crazier-demise-of-the-usfl|jeff-pearlman,,,,43
goodreads,Talking to GOATs: The Moments You Remember and the Stories You Never Heard,Jim Gray,nonfiction,to-read,0,4,12000,336,2020,,2020/11/13,0062992066,9780062992062,William Morrow,"sports, biography, narrative nonfiction","narrative-driven, accessible, character-study","Three-Ring Circus: Kobe, Shaq, Phil, and the Crazy Years of the Lakers Dynasty, Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever","Jeff Pearlman, Jack McCallum",https://books.google.com/books/content?id=MlmaygEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,talking-to-goats-the-moments-you-remember-and-the-stories-you-never-heard|jim-gray,,,,44
goodreads,The New One: Painfully True Stories from a Reluctant Dad,Mike Birbiglia,nonfiction,to-read,0,4,32000,256,2020,,2020/11/20,1538701510,9781538701515,Grand Central Publishing,"humor, memoir, narrative nonfiction","conversational, character-study, humorous, narrative-driven","Yearbook, Someone Could Get Hurt: A Memoir of Twenty-First-Century Parenthood","Seth Rogen, Drew Magary",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1571127808l/52894214.jpg,,,the-new-one-painfully-true-stories-from-a-reluctant-dad|mike-birbiglia,,,,52
goodreads,Built from Scratch: How a Couple of Regular Guys Grew The Home Depot from Nothing to $30 Billion,Bernie Marcus,nonfiction,to-read,0,4.2,18000,352,1999,,2020/11/29,0812930584,9780812930580,Crown Business,"business, biography, narrative nonfiction","narrative-driven, accessible, character-study","Shoe Dog, That Will Never Work: The Birth of Netflix and the Amazing Life of an Idea","Phil Knight, Marc Randolph",https://books.google.com/books/content?id=SbmdDwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,built-from-scratch-how-a-couple-of-regular-guys-grew-the-home-depot-from-nothing-to-30-billion|bernie-marcus,,,,37
goodreads,The Terroir of Whiskey: A Distiller's Journey Into the Flavor of Place (Arts and Traditions of the Table: Perspectives on Culinary History),Rob Arnold,nonfiction,to-read,0,3.8,3000,356,2020,,2020/12/24,0231550898,9780231550895,Columbia University Press,"narrative nonfiction, food","accessible, narrative-driven, conversational","Pappyland: A Story of Family, Fine Bourbon, and the Things That Last, Beyond the Pale: The Story of Sierra Nevada Brewing Co.","Wright Thompson, Ken Grossman",https://books.google.com/books/content?id=WN7fDwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-terroir-of-whiskey-a-distiller-s-journey-into-the-flavor-of-place|rob-arnold,,,,33
goodreads,Think Again: The Power of Knowing What You Don't Know,Adam M. Grant,nonfiction,to-read,0,4,400000,307,2021,,2021/02/06,1984878107,9781984878106,Viking Books,"psychology, business, narrative nonfiction","accessible, narrative-driven, dense","Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed, Educated","Lori Gottlieb, Tara Westover",https://books.google.com/books/content?id=KdXcEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,think-again-the-power-of-knowing-what-you-don-t-know|adam-m-grant,,,,37
goodreads,The Humans,Matt Haig,fiction,to-read,0,4,110000,285,2013,,2021/03/01,1476727910,9781476727912,Simon & Schuster,"speculative, literary, philosophical","heartwarming, humorous, accessible, slow-burn","The Midnight Library (The Midnight World, #1), The Invisible Life of Addie LaRue","V.E. Schwab, Blake Crouch",https://books.google.com/books/content?id=OwA7BAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-humans|matt-haig,,,,43
goodreads,"Chasing the Thrill: Obsession, Death, and Glory in America's Most Extraordinary Treasure Hunt",Daniel Barbarisi,nonfiction,to-read,0,4.1,6000,368,2021,,2021/04/02,0525656170,9780525656173,Knopf,"narrative nonfiction, adventure, social commentary","narrative-driven, fast-paced, tense","The Lost City of Z: A Tale of Deadly Obsession in the Amazon, The Art Thief: A True Story of Love, Crime, and a Dangerous Obsession","David Grann, Michael Finkel",https://books.google.com/books/content?id=JGMrEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,chasing-the-thrill-obsession-death-and-glory-in-america-s-most-extraordinary-treasure-hunt|daniel-barbarisi,,,,34
goodreads,The Great Influenza: The Story of the Deadliest Pandemic in History,John M. Barry,nonfiction,to-read,0,4.2,110000,546,2005,,2021/06/04,0143036491,9780143036494,Penguin Books,"narrative nonfiction, history, military","narrative-driven, gritty, accessible, dense","The First Shots: The Epic Rivalries and Heroic Science Behind the Race to the Coronavirus Vaccine, The Accidental President: Harry S. Truman and the Four Months That Changed the World","A.J. Baime, Hampton Sides",https://books.google.com/books/content?id=d7691ImvK7YC&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-great-influenza-the-story-of-the-deadliest-pandemic-in-history|john-m-barry,,,,45
goodreads,"If You Tell: A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood",Gregg Olsen,nonfiction,to-read,0,4.4,110000,431,2019,,2021/07/10,1542005248,9781542005241,Thomas & Mercer,"true crime, narrative nonfiction, investigative journalism","investigative, dark, immersive-journalism, narrative-driven","American Kingpin: The Epic Hunt for the Criminal Mastermind Behind the Silk Road, Dopesick: Dealers, Doctors, and the Drug Company that Addicted America","Nick Bilton, Beth Macy",https://books.google.com/books/content?id=N-lqxAEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,if-you-tell-a-true-story-of-murder-family-secrets-and-the-unbreakable-bond-of-sisterhood|gregg-olsen,,,,62
goodreads,Termination Shock,Neal Stephenson,fiction,to-read,0,3.5,32000,708,2021,,2021/07/21,0063028050,9780063028050,William Morrow,"sci-fi, speculative, literary","slow-burn, atmospheric, character-driven","Seveneves, Dark Matter","Blake Crouch, Andy Weir",https://books.google.com/books/content?id=yJeKzgEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,termination-shock|neal-stephenson,,,,38
goodreads,"Constance (Constance, #1)",Matthew FitzSimmons,fiction,to-read,0,3.7,12000,343,2021,,2021/08/02,154201428X,9781542014281,Thomas & Mercer,"sci-fi, speculative, thriller","slow-burn, atmospheric, fast-paced, tense","Recursion, Dark Matter","Blake Crouch, Neal Stephenson",https://books.google.com/books/content?id=aOkdzgEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,constance|matthew-fitzsimmons,,,,56
goodreads,"L.A. Son: My Life, My City, My Food",Roy Choi,nonfiction,to-read,0,3.9,28000,352,2013,,2021/08/23,0062202642,9780062202642,Anthony Bourdain/Ecco,"memoir, narrative nonfiction","character-study, narrative-driven, accessible, personal","Eat a Peach, Yes, Chef","David Chang, Marcus Samuelsson",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1374635033i/17331327.jpg,,,l-a-son-my-life-my-city-my-food|roy-choi,,,,44
goodreads,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,nonfiction,to-read,0,4.2,110000,184,2005,,2021/08/30,014303653X,9780143036531,Penguin Books,"history, narrative nonfiction","narrative-driven, accessible, dense","I Wear the Black Hat: Grappling with Villains (Real and Imagined), Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto","Chuck Klosterman, Bill Bryson",https://books.google.com/books/content?id=oup6iagfox8C&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,amusing-ourselves-to-death-public-discourse-in-the-age-of-show-business|neil-postman,,,,37
goodreads,Sunshine Girl: An Unexpected Life,Julianna Margulies,nonfiction,to-read,0,3.8,28000,229,2021,,2021/09/07,0525480250,9780525480259,Ballantine Books,"memoir, narrative nonfiction","character-study, narrative-driven, accessible, personal","A Life in Parts, Yearbook","Bryan Cranston, Seth Rogen",https://books.google.com/books/content?id=WO5nEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,sunshine-girl-an-unexpected-life|julianna-margulies,,,,37
goodreads,"Juror #3 (Ruby Bozarth, #1)",James Patterson,fiction,to-read,0,3.8,28000,352,2018,,2021/09/20,,9781786531568,"Little, Brown and Company","legal, thriller, courtroom","fast-paced, plot-driven, compulsive, procedural","A Time to Kill (Jake Brigance, #1), Along Came a Spider (Alex Cross, #1)","John Grisham, Scott Turow",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1533912520i/41090677.jpg,,,juror-3|james-patterson,,,,69
goodreads,"John Dies at the End (John Dies at the End, #1)",David Wong,fiction,to-read,0,3.9,55000,362,2007,,2021/09/28,0978970764,9780978970765,Permuted Press,"speculative, horror, humor","atmospheric, slow-burn, dark, disturbing","World War Z: An Oral History of the Zombie War, The Postmortal","Max Brooks, Drew Magary",https://books.google.com/books/content?id=Yu3SuiqituMC&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,john-dies-at-the-end|david-wong,,,,47
goodreads,Taste: My Life Through Food,Stanley Tucci,nonfiction,to-read,0,4,110000,291,2021,,2021/09/28,1982168013,9781982168018,Gallery Books,"memoir, narrative nonfiction","conversational, heartwarming, accessible","Eat a Peach, Save Me the Plums: My Gourmet Memoir","David Chang, Ruth Reichl",https://books.google.com/books/content?id=yoZGEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,taste-my-life-through-food|stanley-tucci,,,,66
goodreads,Seek You: A Journey Through American Loneliness (Pantheon Graphic Library),Kristen Radtke,nonfiction,to-read,0,4,18000,352,2021,,2021/11/19,1524748064,9781524748067,Pantheon,"narrative nonfiction, psychology","accessible, narrative-driven, dense","Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed, Educated","Lori Gottlieb, Tara Westover",https://books.google.com/books/content?id=YUAzEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,seek-you-a-journey-through-american-loneliness|kristen-radtke,,,,31
goodreads,Hard Cash Valley,Brian Panowich,fiction,to-read,0,4.1,12000,320,2020,,2021/12/23,1250206936,9781250206930,Minotaur Books,"thriller, crime, mystery","fast-paced, dark, gritty, procedural","Blacktop Wasteland, Everybody Knows","S.A. Cosby, Jordan Harper",https://books.google.com/books/content?id=V9G1DwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,hard-cash-valley|brian-panowich,,,,64
goodreads,Everyday Millionaires,Chris Hogan,nonfiction,to-read,0,4.3,22000,272,2019,,2021/12/25,0977489523,9780977489527,Ramsey Press,"finance, business, narrative nonfiction","accessible, narrative-driven, dense","Shoe Dog, Flash Boys: A Wall Street Revolt","Phil Knight, Michael Lewis",https://books.google.com/books/content?id=4gBJzQEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,everyday-millionaires|chris-hogan,,,,50
goodreads,Comedy Comedy Comedy Drama,Bob Odenkirk,nonfiction,to-read,0,3.8,32000,284,2022,,2021/12/28,0399180516,9780399180514,Random House,"memoir, humor, narrative nonfiction","conversational, character-study, humorous, narrative-driven","Yearbook, A Life in Parts","Seth Rogen, Bryan Cranston",https://books.google.com/books/content?id=mf0qEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,comedy-comedy-comedy-drama|bob-odenkirk,,,,37
goodreads,"Diablo Mesa (Nora Kelly, #3)",Douglas Preston,fiction,to-read,0,4,18000,385,2022,,2022/01/03,1538736756,9781538736753,Grand Central Publishing,"thriller, mystery, suspense","fast-paced, tense, procedural, whodunit","City of Endless Night (Pendergast, #17), The Silent Patient","Alex Michaelides, Stephen King",https://books.google.com/books/content?id=pTUzEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,diablo-mesa|douglas-preston,,,,59
goodreads,The Maidens,Alex Michaelides,fiction,to-read,0,3.5,200000,337,2021,,2022/01/10,1250304458,9781250304452,Celadon Books,"thriller, psychological, mystery","fast-paced, twisty, dark, tense","The Silent Patient, Before I Go to Sleep","B.A. Paris, Shari Lapena",https://books.google.com/books/content?id=o44oEAAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-maidens|alex-michaelides,,,,55
goodreads,Built to Fail: The Inside Story of Blockbuster's Inevitable Bust,Alan Payne,nonfiction,to-read,0,4,6000,270,2021,,2022/01/26,1544517777,9781544517773,Lioncrest Publishing,"business, narrative nonfiction, tech history","narrative-driven, accessible, investigative, revelatory","That Will Never Work: The Birth of Netflix and the Amazing Life of an Idea, Super Pumped: The Battle for Uber","Marc Randolph, Mike Isaac",https://books.google.com/books/content?id=u1lEzgEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,built-to-fail-the-inside-story-of-blockbuster-s-inevitable-bust|alan-payne,,,,34
goodreads,"A Criminal Justice (Philadelphia Legal, #4)",William L. Myers Jr.,fiction,to-read,0,4.3,6000,391,2020,,2022/02/02,1542005523,9781542005524,Thomas & Mercer,"legal, thriller, courtroom","fast-paced, procedural, tense, plot-driven","A Time to Kill (Jake Brigance, #1), Presumed Innocent","John Grisham, Scott Turow",https://books.google.com/books/content?id=6U_WwwEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,a-criminal-justice|william-l-myers-jr,,,,54
goodreads,"A Killer's Alibi (Philadelphia Legal, #3)",William L. Myers Jr.,fiction,to-read,0,4.3,9000,431,2019,,2022/02/02,1503958310,9781503958319,Thomas & Mercer,"legal, thriller, courtroom","fast-paced, procedural, tense, plot-driven","A Time to Kill (Jake Brigance, #1), Pleading Guilty (Kindle County, #3)","John Grisham, Scott Turow",https://books.google.com/books/content?id=BJCvtQEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,a-killer-s-alibi|william-l-myers-jr,,,,43
goodreads,"The Jury Master (David Sloane, #1)",Robert Dugoni,fiction,to-read,0,4,18000,449,2008,,2022/02/02,,9780739465400,Popular Library,"legal, thriller, courtroom","fast-paced, procedural, tense, plot-driven","A Time to Kill (Jake Brigance, #1), Presumed Innocent","John Grisham, Scott Turow",https://books.google.com/books/content?id=adKaRCzY2owC&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,the-jury-master|robert-dugoni,,,,43
goodreads,Ten Letters: The American People in the Obama Years,Eli Saslow,nonfiction,to-read,0,3.9,9000,304,2012,,2022/03/26,0307742555,9780307742551,Anchor,"narrative nonfiction, history","narrative-driven, accessible, dense","A Promised Land, One Day: The Extraordinary Story of an Ordinary 24 Hours in America","Barack Obama, Gene Weingarten",https://books.google.com/books/content?id=UkW02QxybzQC&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,ten-letters-the-american-people-in-the-obama-years|eli-saslow,,,,36
goodreads,None of This Rocks: A Memoir,Joe Trohman,nonfiction,to-read,0,3.7,6000,240,2022,,2022/04/14,0306847353,9780306847356,Da Capo,"memoir, narrative nonfiction","character-study, narrative-driven, accessible, personal","The Storyteller: Tales of Life and Music, A Life in Parts","Dave Grohl, Bryan Cranston",https://books.google.com/books/content?id=6Rj4zgEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,none-of-this-rocks-a-memoir|joe-trohman,,,,35
goodreads,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,Michelle McNamara,nonfiction,to-read,0,4.4,400000,352,2018,,2022/04/19,0062319809,9780062319807,Harper,"true crime, narrative nonfiction, investigative journalism","investigative, dark, personal, immersive-journalism","American Kingpin: The Epic Hunt for the Criminal Mastermind Behind the Silk Road, Dopesick: Dealers, Doctors, and the Drug Company that Addicted America","Nick Bilton, Beth Macy",https://books.google.com/books/content?id=aSZHDwAAQBAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,i-ll-be-gone-in-the-dark-one-woman-s-obsessive-search-for-the-golden-state-killer|michelle-mcnamara,,,,72
